MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MidianHouseValue
0.4480833090135707,-0.12618576260483452,0.3364185485157785,0.27551375091801594,-0.7788477301478094,0.02446409689016895,0.6106639474514136,-1.2549575231178718,3.5
-0.009259997940491503,1.8528177277530438,-0.13501919394546794,-0.20593165519106227,-0.2976883908356267,0.012014900741813116,0.955482896386619,-1.4139645986693976,2.616
-0.4394443938133768,0.34877507508105626,-0.39613781930613057,-0.11838604509457049,-0.11426300734092723,-0.020214731326822884,0.9321843187558599,-1.240050609784916,1.526
-0.9278264562887839,-0.2845060418334648,-0.40490046908557076,-0.11114609864823459,-0.468708192837931,0.027391083170346817,0.20526869667624187,0.02206805240528662,0.508
0.7633073826387353,-1.7885486945054523,0.5448437118768175,-0.12152403888009315,1.766068701720678,0.004300251421011422,-0.1348905367328131,0.2009510124007487,1.573
0.29761975271061303,-0.9969472983623009,0.20483689189358348,-0.10535414149116586,-0.557319489212182,-0.02412591442659035,1.272343552164915,-1.6077544719978154,2.169
0.35395721992401286,-0.5219864606764102,0.036304441471252905,-0.2840325306559193,0.28094337448823203,-0.01247064331140158,-0.4657303390895638,-0.4152014053613969,1.424
-0.5624301477113084,-0.5219864606764102,-0.40718513053433214,-0.13723930665279577,1.1909813882517892,-0.025865166046237772,-1.3277777114275724,1.323938483483376,1.352
0.17043526304866405,0.9028960523812621,0.129524423585152,0.12551706879428726,-0.7239087263957737,0.010184680107286325,-0.6521189601356197,0.6481584123894074,1.859
-1.348497261000161,-0.3636661814477799,-0.45654589868036916,-0.13162025509285366,1.1892091623243042,0.02971010985820144,0.5221293524545377,-0.11706313870229577,0.588
-0.3582865518936961,0.6654156335383168,0.15838913872744148,-0.21724283364282518,-0.39693304277478775,-0.043112197096030064,1.9060648637215067,-1.1009194186773337,0.97
-0.910925216124764,-0.2845060418334648,-0.09976609892338083,-0.1090775425207101,-0.32958845753035704,0.08112046716715247,0.5314487835068388,-0.2065046187000233,0.553
0.06605150304194973,0.7445757731526319,-0.3241071439440962,-0.3915987609905108,-0.7664421486554143,-0.052303218451709405,-0.7919104259201607,0.7326309212761544,2.547
-0.14431047359072635,-0.6011466002907253,0.057496371262793756,-0.17287616834857275,-0.3287023445666145,-0.006679364942460148,1.2443852590080053,-1.3443990031156063,1.833
-1.1442473680745993,0.5862554939240017,-0.17958868561545757,-0.10609179641211333,-0.6290946392753253,0.013984487809222795,0.9927606205958295,-0.8027811520182325,1.05
-0.47648893593388597,0.6654156335383168,-0.024037065033455634,0.07709250895649933,-0.4952915817502063,-0.011467588312930517,1.4307738800540613,-1.6624131542186509,1.513
0.847335246473061,-0.9177871587479858,0.4323900472600444,-0.3652351735159081,-0.6113723800004751,-0.00926822027824699,1.3981558713710012,-0.7928432097962643,2.048
1.0398393089701692,-1.076107437976616,0.10085776603898874,-0.15601096363458433,2.9791573490841734,-0.0019000168594078158,0.8063719995497737,-1.1158263320102895,2.766
